date,review,score,month,day,tfidf_features
2024-01-05,AVANGERS VS LOKI YO WHAT?!?!?! LOWKEY LOKI FR 90-92%,4.5,2024-01,5,"loki:0.90, what:0.44"
2023-12-30,All of Marvel’s Phase One built up to this and at the time many felt it could not be done. Several characters from their separate movies come together to form the World’s Mightiest Heroes in this landmark movie.,5.0,2023-12,30,"all:0.13, and:0.09, at:0.18, be:0.17, characters:0.15, come:0.22, could:0.22, done:0.22, felt:0.28, from:0.18, heroes:0.19, in:0.12, it:0.10, many:0.23, marvel:0.13, mightiest:0.29, movie:0.09, movies:0.15, not:0.16, of:0.09, one:0.13, phase:0.22, the:0.15, their:0.20, this:0.20, time:0.16, to:0.21, together:0.17, up:0.16, world:0.24"
2023-12-28,"The Avengers have been assembled and, for the most part, they fit together superbly. A joyous blend of heroism and humour that raises the stakes even as it maintains a firm grip on what makes the individual heroes tick.",4.5,2023-12,28,"and:0.20, as:0.19, avengers:0.14, been:0.25, even:0.24, for:0.15, have:0.20, heroes:0.22, humour:0.33, it:0.12, makes:0.28, most:0.24, of:0.11, on:0.21, part:0.30, that:0.14, the:0.34, they:0.21, together:0.19, what:0.21"
2023-12-26,"One of my favorite movies of all time. That's pure nostalgia, but thinking back, this movie absolutely changed everything for the MCU, the superhero genre, and ensemble films. It showed that this connected universe thing is possible. I still love re-watching this movie, I can quote it all day.",5.0,2023-12,26,"absolutely:0.21, all:0.20, and:0.07, back:0.19, but:0.11, can:0.15, changed:0.23, day:0.21, ensemble:0.20, everything:0.17, favorite:0.17, films:0.15, for:0.10, genre:0.22, is:0.08, it:0.16, love:0.15, mcu:0.13, movie:0.14, movies:0.12, my:0.14, of:0.14, one:0.10, possible:0.23, pure:0.22, re:0.21, still:0.14, superhero:0.12, that:0.19, the:0.12, thing:0.20, this:0.24, time:0.12, universe:0.17, watching:0.18"
2023-12-24,"I especially loved the score of this film, I did it for marching band so ++ for nostalgia",4.5,2023-12,24,"did:0.36, especially:0.41, film:0.21, for:0.40, it:0.16, loved:0.37, of:0.14, score:0.44, so:0.29, the:0.12, this:0.16"
2023-12-09,"A well-made blockbuster with amazing characters, a focused storyline and great action sequences. The only issue with this movie is that it drags a little.",4.0,2023-12,9,"action:0.17, amazing:0.22, and:0.11, blockbuster:0.32, characters:0.19, great:0.17, is:0.13, it:0.13, little:0.29, made:0.27, movie:0.12, only:0.27, sequences:0.34, storyline:0.35, that:0.15, the:0.09, this:0.13, well:0.22, with:0.35"
2023-12-05,"At a time when the idea of superheroes teaming up was still an idea that many people thought would never happen in live action, this was a true event of a film. It was a lot of fun and the characters played off of each other very well. More lighthearted than some of the future Avengers movies, which both works for and against it.",4.0,2023-12,5,"action:0.09, against:0.18, an:0.10, and:0.11, at:0.12, avengers:0.08, both:0.19, characters:0.10, each:0.14, film:0.09, for:0.08, fun:0.12, future:0.18, idea:0.39, in:0.08, it:0.14, lot:0.15, many:0.15, more:0.12, movies:0.10, never:0.15, of:0.30, off:0.14, other:0.14, people:0.15, some:0.13, still:0.12, superheroes:0.14, than:0.14, that:0.08, the:0.14, this:0.07, thought:0.17, time:0.10, true:0.17, up:0.10, very:0.12, was:0.27, well:0.12, when:0.13, which:0.15, works:0.18, would:0.14"
2023-12-04,Peak superhero film that changed history.,5.0,2023-12,4,"changed:0.64, film:0.29, history:0.58, superhero:0.33, that:0.26"
2023-11-27,"A story fun and engaging for anyone, and full of iconic lines and scenes. Truly a gamechanger.",5.0,2023-11,27,"and:0.36, engaging:0.41, for:0.18, full:0.39, fun:0.25, iconic:0.38, of:0.13, scenes:0.29, story:0.26, truly:0.37"
2023-11-26,"Perfection, and nostalgic.",5.0,2023-11,26,and:1.00
2023-11-25,Acción increíble personajes épicos y loki es un genial villano los efectos son buenísimo y me encanta la historia y el guión un genial crossover es un 9.1 de 10,4.5,2023-11,25,"10:0.18, crossover:0.21, de:0.19, el:0.24, es:0.47, la:0.22, loki:0.15, los:0.22, me:0.17, un:0.68"
2023-11-16,"The avengers is filled with great character arcs, amazing action sequences and a great film bringing the heroes together.",5.0,2023-11,16,"action:0.19, amazing:0.24, and:0.12, avengers:0.17, bringing:0.35, character:0.26, filled:0.40, film:0.19, great:0.36, heroes:0.26, is:0.14, sequences:0.37, the:0.20, together:0.23, with:0.19"
2023-11-14,"An unprecedented coming-together of America's heroes, in a near seamless fashion that was everything the audience could hope for and more. A score to be remembered for generations, and characters that will shape the future of movies for years to come. Avengers cements its place as the cornerstone of the MCU. 9/10.",4.5,2023-11,14,"10:0.18, america:0.19, an:0.13, and:0.14, as:0.13, audience:0.24, avengers:0.10, be:0.14, characters:0.13, come:0.18, coming:0.25, could:0.18, everything:0.18, for:0.31, future:0.23, heroes:0.15, in:0.10, its:0.16, mcu:0.13, more:0.15, movies:0.13, of:0.23, score:0.23, that:0.20, the:0.24, to:0.17, together:0.14, was:0.11, will:0.18, years:0.21"
2023-11-14,Avengers assemble. Great team up movie. Plot was great. Loki was great. What more needs to be said,5.0,2023-11,14,"assemble:0.32, avengers:0.14, be:0.20, great:0.46, loki:0.21, more:0.22, movie:0.11, needs:0.35, plot:0.25, said:0.32, team:0.21, to:0.12, up:0.18, was:0.32, what:0.21"
2023-11-12,One of the best movies of all time.,5.0,2023-11,12,"all:0.35, best:0.38, movies:0.41, of:0.49, one:0.34, the:0.20, time:0.41"
2023-11-12,"Pretty good movie, entertaining.",3.5,2023-11,12,"entertaining:0.60, good:0.40, movie:0.24, pretty:0.64"
2023-11-11,"This is a great film! Every character gets their chance to shine and they all use their screen time well. RDJ, Tom Hiddleston and Scarlett Johansson give the best performances but the rest of the cast is still solid. The plot is great with plenty of action and comedy to keep you entertained. It's exciting seeing all the main heroes meet up for the first time. I also love how frightening/intimidating they made the Hulk out to be (I miss this version of him). Overall, this is a solid entry and definitely one of the MCU's best!",5.0,2023-11,11,"action:0.07, all:0.13, also:0.11, and:0.18, be:0.09, best:0.15, but:0.07, cast:0.11, character:0.10, comedy:0.14, definitely:0.12, every:0.11, exciting:0.14, film:0.07, first:0.08, for:0.07, gets:0.14, give:0.13, great:0.14, heroes:0.10, hiddleston:0.13, him:0.14, how:0.10, hulk:0.11, is:0.21, it:0.05, johansson:0.15, love:0.10, made:0.11, main:0.14, mcu:0.08, of:0.19, one:0.07, out:0.10, overall:0.12, performances:0.13, plot:0.11, rest:0.15, scarlett:0.15, screen:0.11, seeing:0.13, shine:0.15, solid:0.27, still:0.09, the:0.30, their:0.20, they:0.18, this:0.16, time:0.16, to:0.16, tom:0.14, up:0.08, well:0.09, with:0.07, you:0.09"
2023-11-11,Even after all this time I still remember the energy watching this in theaters. A little goofy but a nice way to show how much potential the mcu has. Everyone had stand out performances.,5.0,2023-11,11,"after:0.22, all:0.12, but:0.13, even:0.19, everyone:0.21, had:0.20, has:0.17, how:0.18, in:0.11, little:0.21, mcu:0.15, much:0.19, nice:0.28, out:0.17, performances:0.23, remember:0.25, show:0.26, stand:0.27, still:0.17, the:0.14, theaters:0.27, this:0.19, time:0.14, to:0.10, watching:0.21, way:0.18"
2023-11-10,"The cast is star studded, the action is second to none, just one of Marvels greatest projects.",5.0,2023-11,10,"action:0.19, cast:0.30, greatest:0.33, is:0.29, just:0.25, marvels:0.40, of:0.13, one:0.18, second:0.42, star:0.40, the:0.21, to:0.15"
2023-11-10,As a kid who grew up on comic; this movie is is fantastic!,5.0,2023-11,10,"as:0.30, comic:0.38, fantastic:0.43, is:0.39, movie:0.17, on:0.33, this:0.19, up:0.29, who:0.42"
2023-11-07,The beginning and it was at the time the best effing thing,5.0,2023-11,7,"and:0.16, at:0.32, beginning:0.51, best:0.26, it:0.19, the:0.40, thing:0.45, time:0.28, was:0.25"
2023-10-30,This movie was a great start of a cinematic era,4.0,2023-10,30,"cinematic:0.58, great:0.32, movie:0.22, of:0.22, start:0.55, this:0.24, was:0.32"
2023-10-28,One of the best collabs ever,5.0,2023-10,28,"best:0.48, ever:0.64, of:0.32, one:0.44, the:0.25"
2023-10-16,It was perfect.Perfect.Everything down to the last minute details,5.0,2023-10,16,"down:0.43, everything:0.34, it:0.16, last:0.43, perfect:0.65, the:0.11, to:0.16, was:0.20"
2023-10-10,Yeah i like this movie a lot,4.5,2023-10,10,"like:0.56, lot:0.72, movie:0.28, this:0.31"
2023-10-07,"For all the MCU newbies out there, this is a MUST to watch. This movie introduces all of the OG Avengers, and you aren't a Marvel fan if you didn't love this movie. The villain is well thought out, the characters are spectacular, and the action scenes are so well performed! Well done to the director and the entire cast and crew behind this movie!",5.0,2023-10,7,"action:0.09, all:0.17, and:0.22, are:0.22, avengers:0.08, cast:0.14, characters:0.10, didn:0.16, director:0.18, done:0.14, entire:0.17, fan:0.16, for:0.08, if:0.13, is:0.13, love:0.13, marvel:0.09, mcu:0.10, movie:0.18, must:0.16, of:0.06, out:0.24, scenes:0.14, so:0.12, spectacular:0.19, the:0.33, there:0.13, this:0.26, thought:0.16, to:0.13, villain:0.13, watch:0.14, well:0.34, you:0.22"
2023-10-03,"I remembered this being better, but it's good... (not so much), it deserves a 7/10",3.5,2023-10,3,"10:0.37, being:0.41, better:0.36, but:0.23, good:0.26, it:0.35, much:0.34, not:0.28, so:0.31, this:0.17"
2023-09-24,"When this movie i watched i was super excited because i didn't have watched something like that before. All the characters in the same movie where I have watched them separately in the movies. Overall story, Action, VFX was superb. This was the beginning of new era.",4.0,2023-09,24,"action:0.10, all:0.09, because:0.17, before:0.16, beginning:0.20, characters:0.11, didn:0.17, have:0.24, in:0.17, like:0.13, movie:0.13, movies:0.11, new:0.17, of:0.06, overall:0.17, same:0.18, something:0.17, story:0.13, super:0.16, that:0.09, the:0.21, them:0.15, this:0.14, was:0.28, watched:0.57, when:0.14, where:0.18"
2023-09-22,"Impresionante, me encantó",5.0,2023-09,22,me:1.00
2023-09-22,"It's very exciting movie, the special effects are fantastic.",4.5,2023-09,22,"are:0.30, effects:0.40, exciting:0.48, fantastic:0.40, it:0.18, movie:0.16, special:0.44, the:0.13, very:0.32"
2023-09-22,"ten out of ten!!!
Marvel, the favorite of many ☺️",5.0,2023-09,22,"favorite:0.49, many:0.52, marvel:0.31, of:0.42, out:0.43, the:0.17"
2023-09-21,It's only an amusing movie !,3.0,2023-09,21,"an:0.52, it:0.35, movie:0.30, only:0.72"
2023-09-21,Siempre increíbles las películas de los Avengers y esta película también lo es,5.0,2023-09,21,"avengers:0.22, de:0.42, es:0.53, los:0.49, película:0.51"
2023-09-17,This movie is a master piece,5.0,2023-09,17,"is:0.60, movie:0.54, this:0.59"
2023-09-17,"This is what kickstart the MCU and how he became great this was the first ever superhero crossover that we’ve seen any piece of very very well this film took C list characters in turned them into household names throughout the MCU. Loki as a villain was so entertaining into me probably the best performance in this movie Iron Man, Captain America Thor, black widow hulk, and Hawkeye were all interesting, and had a character arc of reuniting as a team and they did that really good. The only problem that I have with this movie is just a joke. It was too many jokes, but they balance out the jokes with the seriousness, and made sure he didn’t feel like a parity of itself. This was a really good movie, and where the MCU became a cultural phenomenon 9/10",5.0,2023-09,17,"10:0.09, all:0.05, america:0.10, and:0.22, any:0.10, as:0.14, best:0.06, black:0.11, but:0.06, captain:0.10, character:0.08, characters:0.06, crossover:0.11, did:0.10, didn:0.10, entertaining:0.10, ever:0.08, feel:0.10, film:0.06, first:0.07, good:0.13, great:0.06, had:0.09, have:0.07, hawkeye:0.11, he:0.19, how:0.08, hulk:0.09, in:0.10, interesting:0.10, into:0.19, iron:0.09, is:0.09, it:0.04, jokes:0.24, just:0.07, like:0.08, loki:0.08, made:0.09, man:0.09, many:0.09, mcu:0.20, me:0.09, movie:0.11, of:0.12, only:0.09, out:0.08, performance:0.11, probably:0.11, really:0.15, seen:0.10, so:0.08, superhero:0.06, sure:0.10, team:0.07, that:0.15, the:0.25, them:0.09, they:0.15, this:0.25, thor:0.09, throughout:0.12, too:0.09, ve:0.10, very:0.15, villain:0.08, was:0.23, we:0.09, well:0.07, were:0.09, what:0.08, where:0.11, widow:0.11, with:0.12"
2023-09-10,This was a good first Avengers movie I loved the acting and all of the action in this movie overall it was a good time,4.5,2023-09,10,"acting:0.31, action:0.18, all:0.17, and:0.11, avengers:0.16, first:0.21, good:0.41, in:0.16, it:0.14, loved:0.31, movie:0.24, of:0.12, overall:0.31, the:0.19, this:0.27, time:0.20, was:0.36"
2023-09-08,Avengers is a blockbuster Movie that's really entertaining and super fun.,4.5,2023-09,8,"and:0.16, avengers:0.23, blockbuster:0.47, entertaining:0.42, fun:0.34, is:0.19, movie:0.17, really:0.33, super:0.43, that:0.23"
2023-09-04,AWESOME!!NO FLAWS SOOOO GOOD,5.0,2023-09,4,"awesome:0.60, good:0.45, no:0.66"
2023-09-03,one of the best mcu movie of all time,4.0,2023-09,3,"all:0.34, best:0.36, mcu:0.41, movie:0.24, of:0.48, one:0.33, the:0.19, time:0.40"
2023-09-02,"La primera vez que la Vi fue mi película favorita, pero... Hoy en día se me hace aburrida. Aún así no quita el echo de que sea una buena película para su época (2012)",5.0,2023-09,2,"2012:0.20, de:0.19, el:0.24, en:0.23, la:0.44, me:0.17, no:0.18, para:0.24, película:0.46, que:0.42, se:0.24, una:0.23"
2023-08-30,"As someone who isn't a fan of The Avengers, I wasn't expecting this movie to this good!, thanks to a script that is emphasized on a characters weaker aspects, The Avengers came across as sympathetic & likable not to mention this movie's way too engaging and entertaining, definitely a great movie for hardcore Avenger fans & a fantastic movie for casual fans.",3.5,2023-08,30,"and:0.07, as:0.25, avenger:0.22, avengers:0.19, came:0.20, characters:0.12, definitely:0.18, engaging:0.23, entertaining:0.17, fan:0.20, fans:0.37, fantastic:0.17, for:0.19, good:0.12, great:0.10, is:0.08, isn:0.21, movie:0.28, not:0.13, of:0.07, on:0.13, script:0.19, that:0.09, the:0.11, this:0.23, to:0.24, too:0.16, way:0.15, who:0.17"
2023-08-29,"Joss Whedon, although his recent controversy, does an amazing job at uniting these heroes together into a realistic flawed team that must work together for the fate of the world.",4.0,2023-08,29,"although:0.29, amazing:0.18, an:0.16, at:0.18, does:0.25, for:0.13, heroes:0.19, his:0.24, into:0.23, job:0.26, joss:0.23, must:0.25, of:0.10, team:0.18, that:0.13, the:0.15, these:0.21, together:0.34, whedon:0.22, work:0.24, world:0.25"
2023-08-18,"Strong plot, Great characters, plenty of action that is done right, and overall one of the best MCU movies.",4.0,2023-08,18,"action:0.19, and:0.12, best:0.20, characters:0.21, done:0.30, great:0.18, is:0.14, mcu:0.22, movies:0.21, of:0.26, one:0.18, overall:0.33, plot:0.29, right:0.36, strong:0.39, that:0.17, the:0.10"
2023-08-18,The Avengers is pure cinematic superhero bliss. Each character has a chance to shine on their own while adding to a triumphant film experience.,4.5,2023-08,18,"avengers:0.15, character:0.22, cinematic:0.29, each:0.25, experience:0.30, film:0.16, has:0.22, is:0.12, on:0.21, own:0.30, pure:0.34, shine:0.34, superhero:0.18, the:0.09, their:0.23, to:0.25, while:0.29"
